"SYMBOL ","COMPANY ","REGULATION ","NAME OF THE ACQUIRER/DISPOSER ","CATEGORY OF PERSON ","TYPE OF SECURITY (PRIOR) ","NO. OF SECURITY (PRIOR) ","% SHAREHOLDING (PRIOR) ","TYPE OF SECURITY (ACQUIRED/DISPLOSED) ","NO. OF SECURITIES (ACQUIRED/DISPLOSED) ","VALUE OF SECURITY (ACQUIRED/DISPLOSED) ","ACQUISITION/DISPOSAL TRANSACTION TYPE ","TYPE OF SECURITY (POST) ","NO. OF SECURITY (POST) ","% POST ","DATE OF ALLOTMENT/ACQUISITION FROM ","DATE OF ALLOTMENT/ACQUISITION TO ","DATE OF INITMATION TO COMPANY ","MODE OF ACQUISITION ","DERIVATIVE TYPE SECURITY ","DERIVATIVE CONTRACT SPECIFICATION ","NOTIONAL VALUE(BUY) ","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) ","NOTIONAL VALUE(SELL) ","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) ","EXCHANGE ","REMARK ","BROADCASTE DATE AND TIME ","XBRL "
"PARAGMILK","Parag Milk Foods Limited","7(2)","Mr.Devendra P.Shah","Promoters","Equity Shares","15206400","18.08",,"1000000","154500000","Pledge Revoke","Equity Shares","15206400","18.08","14-Jan-2020","14-Jan-2020","14-Jan-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","14-Jan-2020 13:24","https://archives.nseindia.com/corporate/xbrl/IT_1064120_198732_14012020012425_WEB.xml"
"VIPULLTD","Vipul Limited","7(2)","PUNIT BERIWALA","Promoters","Equity Shares","39542183","32.96",,"0","0","Pledge","Equity Shares","39542183","32.96","24-Dec-2019","24-Dec-2019","24-Dec-2019","Pledge Creation","-","-","0","0","0","0","NA","-","14-Jan-2020 12:01","https://archives.nseindia.com/corporate/xbrl/IT_1064118_198358_14012020120127_WEB.xml"
"VIPULLTD","Vipul Limited","7(2)","SUNITA BERIWALA JT PUNIT BERIWALA","Promoter Group","Equity Shares","15791000","13.16",,"0","0","Pledge","Equity Shares","15791000","13.16","24-Dec-2019","24-Dec-2019","24-Dec-2019","Pledge Creation","-","-","0","0","0","0","NA","-","14-Jan-2020 12:01","https://archives.nseindia.com/corporate/xbrl/IT_1064118_198358_14012020120127_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","ANANDHI SEETHARAMAN","Promoters","Equity Shares","628900","0.15",,"1000","3890","Sell","Equity Shares","627900","0.16","22-Apr-2016","29-Apr-2016","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","ANANDHI SEETHARAMAN","Promoters","Equity Shares","627900","0.15",,"5101","20914","Sell","Equity Shares","622799","0.15","06-May-2016","13-May-2016","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","ANANDHI SEETHARAMAN","Promoters","Equity Shares","622799","0.15",,"7000","32760","Sell","Equity Shares","615799","0.15","30-Jun-2016","01-Jul-2016","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","ANANDHI SEETHARAMAN","Promoters","Equity Shares","615799","0.15",,"3000","12270","Sell","Equity Shares","612799","0.15","01-Jul-2016","08-Jul-2016","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","ANANDHI SEETHARAMAN","Promoters","Equity Shares","612799","0.15",,"12000","52080","Sell","Equity Shares","600799","0.15","15-Jul-2016","22-Jul-2016","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","ANANDHI SEETHARAMAN","Promoters","Equity Shares","600799","0.15",,"12500","50000","Sell","Equity Shares","588299","0.15","10-Mar-2016","17-Mar-2016","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","ANANDHI SEETHARAMAN","Promoters","Equity Shares","588299","0.15",,"2697","10383","Sell","Equity Shares","585602","0.09","17-Mar-2017","24-Mar-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","ANANDHI SEETHARAMAN","Promoters","Equity Shares","585602","0.15",,"213400","1180102","Sell","Equity Shares","372202","0.01","31-Mar-2017","07-Apr-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","K SHOBANA","Promoters","Equity Shares","127590","0.03",,"7500","120090","Sell","Equity Shares","120090","0.03","27-Oct-2017","31-Oct-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","K SHOBANA","Promoters","Equity Shares","120090","0.03",,"9281","110809","Sell","Equity Shares","110809","0.02","30-Dec-2017","05-Jan-2018","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","K SHOBANA","Promoters","Equity Shares","110809","0.02",,"30000","80809","Sell","Equity Shares","80809","0.01","19-Jan-2018","26-Jan-2018","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","K SHOBANA","Promoters","Equity Shares","80809","0.01",,"59329","420643","Sell","Equity Shares","21480","0","26-Jan-2018","02-Feb-2018","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","K SHOBANA","Promoters","Equity Shares","21480","0",,"21480","152508","Sell","Equity Shares","Nil","0","02-Feb-2018","09-Feb-2018","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","DHARANI DHAR KATAMA","Promoters","Equity Shares","247550","0.06",,"5000","30000","Sell","Equity Shares","242550","0.06","16-Jun-2017","23-Jun-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","DHARANI DHAR KATAMA","Promoters","Equity Shares","242550","0.06",,"7500","37725","Sell","Equity Shares","235050","0.06","14-Jul-2017","21-Jul-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","DHARANI DHAR KATAMA","Promoters","Equity Shares","235050","0.06",,"8400","40908","Sell","Equity Shares","226650","0.06","21-Jul-2017","28-Jul-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","ANANDHI SEETHARAMAN","Promoters","Equity Shares","372202","0.09",,"327363","1659730","Sell","Equity Shares","44839","0","07-Apr-2017","14-Apr-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","ANANDHI SEETHARAMAN","Promoters","Equity Shares","44839","0.01",,"44839","224195","Sell","Equity Shares","Nil","0","14-Apr-2017","21-Apr-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","RAJAGOPAL K","Promoters","Equity Shares","247500","0.06",,"10000","70900","Sell","Equity Shares","237500","0.05","26-Jan-2018","02-Feb-2018","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","RAJAGOPAL K","Promoters","Equity Shares","237500","0.06",,"10000","71000","Sell","Equity Shares","227500","0.05","02-Feb-2018","09-Feb-2018","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","RAJAGOPAL K","Promoters","Equity Shares","227500","0.05",,"15000","99900","Sell","Equity Shares","212500","0.05","09-Feb-2018","16-Feb-2018","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","RAJAGOPAL K","Promoters","Equity Shares","212500","0.05",,"5000","25800","Sell","Equity Shares","207500","0.05","16-Feb-2018","23-Feb-2018","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","RAJAGOPAL K","Promoters","Equity Shares","207500","0.05",,"20000","93200","Sell","Equity Shares","187500","0.03","23-Feb-2018","02-Mar-2018","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","RAJAGOPAL K","Promoters","Equity Shares","187500","0.03",,"60000","282000","Sell","Equity Shares","127500","0.02","02-Mar-2018","09-Mar-2018","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","RAJAGOPAL K","Promoters","Equity Shares","127500","0.02",,"66031","307044","Sell","Equity Shares","61469","0","09-Mar-2018","16-Mar-2018","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","RAJAGOPAL K","Promoters","Equity Shares","61469","0",,"60000","246000","Sell","Equity Shares","1469","0","16-Mar-2018","23-Mar-2018","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","T.R. SEETHARAMAN","Promoters","Equity Shares","995404","0.24",,"41300","206500","Sell","Equity Shares","954104","0.23","01-Jan-2017","08-Sep-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","T.R. SEETHARAMAN","Promoters","Equity Shares","954104","0.23",,"42437","203698","Sell","Equity Shares","911667","0.23","08-Sep-2017","15-Sep-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","T.R. SEETHARAMAN","Promoters","Equity Shares","911667","0.23",,"15000","74100","Sell","Equity Shares","896667","0.22","15-Sep-2017","22-Sep-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","T.R. SEETHARAMAN","Promoters","Equity Shares","896667","0.22",,"5000","50250","Sell","Equity Shares","891667","0.17","31-Oct-2017","03-Nov-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","T.R. SEETHARAMAN","Promoters","Equity Shares","1000000","0.25",,"4596","20269","Sell","Equity Shares","995404","0.24","25-Aug-2017","01-Sep-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","T.R. SEETHARAMAN","Promoters","Equity Shares","891667","0.17",,"199500","1998990","Sell","Equity Shares","692167","0.17","24-Nov-2017","01-Dec-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","T.R. SEETHARAMAN","Promoters","Equity Shares","692167","0.17",,"3714","35097","Sell","Equity Shares","688453","0.16","01-Dec-2017","08-Dec-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","T.R. SEETHARAMAN","Promoters","Equity Shares","688453","0.16",,"40000","332000","Sell","Equity Shares","648453","0.16","05-Jan-2018","12-Jan-2018","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","K SHOBANA","Promoters","Equity Shares","162590","0.04",,"5000","157590","Sell","Equity Shares","157590","0.04","24-Feb-2017","03-Mar-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","K SHOBANA","Promoters","Equity Shares","157590","0.04",,"10000","147590","Sell","Equity Shares","147590","0.04","03-Mar-2017","10-Mar-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","K SHOBANA","Promoters","Equity Shares","147590","0.04",,"5000","142590","Sell","Equity Shares","142590","0.03","25-Aug-2017","01-Sep-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","K SHOBANA","Promoters","Equity Shares","142590","0.03",,"5000","137590","Sell","Equity Shares","137590","0.03","01-Sep-2017","08-Sep-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","K SHOBANA","Promoters","Equity Shares","137590","0.03",,"10000","127590","Sell","Equity Shares","127590","0.03","22-Sep-2017","29-Sep-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","DHARANI DHAR KATAMA","Promoters","Equity Shares","226650","0.06",,"3500","14595","Sell","Equity Shares","223150","0.05","18-Aug-2017","25-Aug-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","DHARANI DHAR KATAMA","Promoters","Equity Shares","223150","0.06",,"2701","23650","Sell","Equity Shares","220449","0.05","25-Aug-2017","01-Sep-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","DHARANI DHAR KATAMA","Promoters","Equity Shares","220449","0.06",,"4730","23650","Sell","Equity Shares","215719","0.05","01-Sep-2017","08-Sep-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","DHARANI DHAR KATAMA","Promoters","Equity Shares","215719","0.05",,"7500","36000","Sell","Equity Shares","208219","0.05","08-Sep-2017","15-Sep-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","DHARANI DHAR KATAMA","Promoters","Equity Shares","208219","0.05",,"5000","24700","Sell","Equity Shares","203219","0.05","15-Sep-2017","22-Sep-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","DHARANI DHAR KATAMA","Promoters","Equity Shares","203219","0.05",,"8400","12750","Sell","Equity Shares","194819","0.05","20-Sep-2017","29-Sep-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","DHARANI DHAR KATAMA","Promoters","Equity Shares","200719","0.05",,"3500","22575","Sell","Equity Shares","197219","0.05","20-Oct-2017","27-Oct-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","DHARANI DHAR KATAMA","Promoters","Equity Shares","197219","0.05",,"2701","20100","Sell","Equity Shares","194518","0.05","31-Oct-2017","03-Nov-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","DHARANI DHAR KATAMA","Promoters","Equity Shares","195219","0.05",,"4730","11505","Sell","Equity Shares","190489","0.05","03-Nov-2017","10-Nov-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
"CCCL","Consolidated Construction Consortium Limited","7(2)","DHARANI DHAR KATAMA","Promoters","Equity Shares","193719","0.05",,"7500","15980","Sell","Equity Shares","186219","0.05","10-Nov-2017","17-Nov-2017","13-Jan-2020","Market Sale","-","-","0","0","0","0","NA","-","13-Jan-2020 23:07","https://archives.nseindia.com/corporate/xbrl/IT_1064116_197949_13012020110734_WEB.xml"
