"SYMBOL ","COMPANY ","REGULATION ","NAME OF THE ACQUIRER/DISPOSER ","CATEGORY OF PERSON ","TYPE OF SECURITY (PRIOR) ","NO. OF SECURITY (PRIOR) ","% SHAREHOLDING (PRIOR) ","TYPE OF SECURITY (ACQUIRED/DISPLOSED) ","NO. OF SECURITIES (ACQUIRED/DISPLOSED) ","VALUE OF SECURITY (ACQUIRED/DISPLOSED) ","ACQUISITION/DISPOSAL TRANSACTION TYPE ","TYPE OF SECURITY (POST) ","NO. OF SECURITY (POST) ","% POST ","DATE OF ALLOTMENT/ACQUISITION FROM ","DATE OF ALLOTMENT/ACQUISITION TO ","DATE OF INITMATION TO COMPANY ","MODE OF ACQUISITION ","DERIVATIVE TYPE SECURITY ","DERIVATIVE CONTRACT SPECIFICATION ","NOTIONAL VALUE(BUY) ","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) ","NOTIONAL VALUE(SELL) ","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) ","EXCHANGE ","REMARK ","BROADCASTE DATE AND TIME ","XBRL "
"BIOCON","Biocon Limited","7(2)","Biocon India Limited Employee Welfare Trust","Employees/Designated Employees","Equity Shares","16048772","1.34",,"731400","54643531","Sell","Equity Shares","15317372","1.28","16-Aug-2019","16-Aug-2019","19-Aug-2019","Off Market","-","-","0","0","0","0","NA","-","19-Aug-2019 19:02","https://archives.nseindia.com/corporate/xbrl/IT_1055425_133500_19082019070222_WEB.xml"
"BBTC","Bombay Burmah Trading Corporation Limited","7(2)","Nowrosjee Wadia & Sons Limited","Promoter Group","Equity Shares","21352927","30.6",,"2472500","0","Buy","Equity Shares","23825427","34.14","14-Aug-2019","14-Aug-2019","16-Aug-2019","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","19-Aug-2019 19:01","https://archives.nseindia.com/corporate/xbrl/IT_1055424_133499_19082019070103_WEB.xml"
"BBTC","Bombay Burmah Trading Corporation Limited","7(2)","Wadia Investments Limited","Promoter Group","Equity Shares","2472500","3.54",,"2472500","0","Sell","Equity Shares","Nil","0.00","14-Aug-2019","14-Aug-2019","16-Aug-2019","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","19-Aug-2019 19:01","https://archives.nseindia.com/corporate/xbrl/IT_1055424_133499_19082019070103_WEB.xml"
"ABFRL","Aditya Birla Fashion and Retail Limited","7(2)","Pranab Barua","Director","Equity Shares","436497","0.06",,"50000","9747162.75","Sell","Equity Shares","386497","0.05","14-Aug-2019","14-Aug-2019","16-Aug-2019","Market Sale","-","-","0","0","0","0","NSE","-","19-Aug-2019 18:50","https://archives.nseindia.com/corporate/xbrl/IT_1055422_133498_19082019065025_WEB.xml"
"ABFRL","Aditya Birla Fashion and Retail Limited","7(2)","Pranab Barua","Director","Equity Shares","386497","0.05",,"50000","9470651.06","Sell","Equity Shares","336497","0.04","16-Aug-2019","16-Aug-2019","16-Aug-2019","Market Sale","-","-","0","0","0","0","NSE","-","19-Aug-2019 18:50","https://archives.nseindia.com/corporate/xbrl/IT_1055422_133498_19082019065025_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","Mayank Agrawal","Employees/Designated Employees","Equity Shares","68000","0",,"5000","2100000","Sell","Equity Shares","63000","0.00","16-Aug-2019","16-Aug-2019","19-Aug-2019","Market Sale","-","-","0","0","0","0","NSE","-","19-Aug-2019 18:50","https://archives.nseindia.com/corporate/xbrl/IT_1055398_133497_19082019065024_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","Arnab Chakravarti","Employees/Designated Employees","Equity Shares","13000","0",,"13000","5492500","Sell","Equity Shares","Nil","0.00","19-Aug-2019","19-Aug-2019","19-Aug-2019","Market Sale","-","-","0","0","0","0","NSE","-","19-Aug-2019 18:50","https://archives.nseindia.com/corporate/xbrl/IT_1055398_133497_19082019065024_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","Supritha Shetty","Employees/Designated Employees","Equity Shares","17125","0",,"10000","4178720.10","Sell","Equity Shares","7125","0.00","09-Aug-2019","09-Aug-2019","19-Aug-2019","Market Sale","-","-","0","0","0","0","NSE","-","19-Aug-2019 18:50","https://archives.nseindia.com/corporate/xbrl/IT_1055398_133497_19082019065024_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","Subir Saha","Employees/Designated Employees","Equity Shares","100300","0",,"10000","2828500","Buy","Equity Shares","110300","0.00","09-Aug-2019","09-Aug-2019","19-Aug-2019","ESOP","-","-","0","0","0","0","NA","-","19-Aug-2019 18:50","https://archives.nseindia.com/corporate/xbrl/IT_1055398_133497_19082019065024_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","SHERIN PANAKKAL","Employees/Designated Employees","Equity Shares","4846","0",,"4846","2053000.3","Sell","Equity Shares","Nil","0.00","19-Aug-2019","19-Aug-2019","19-Aug-2019","Market Sale","-","-","0","0","0","0","NSE","-","19-Aug-2019 18:50","https://archives.nseindia.com/corporate/xbrl/IT_1055398_133497_19082019065024_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","manish Agrawal","Employees/Designated Employees","Equity Shares","17372","0",,"1104","1683130","Sell","Equity Shares","16268","0.00","09-Aug-2019","09-Aug-2019","19-Aug-2019","Market Sale","-","-","0","0","0","0","NSE","-","19-Aug-2019 18:48","https://archives.nseindia.com/corporate/xbrl/IT_1055421_133496_19082019064830_WEB.xml"
"CRISIL","CRISIL Limited","7(2)","Dharmakirti Joshi","Employees/Designated Employees","Equity Shares","18091","0",,"5000","6138572","Sell","Equity Shares","13091","0.00","14-Aug-2019","14-Aug-2019","16-Aug-2019","Market Sale","-","-","0","0","0","0","NSE","-","19-Aug-2019 18:48","https://archives.nseindia.com/corporate/xbrl/IT_1055420_133495_19082019064800_WEB.xml"
"JAGRAN","Jagran Prakashan Limited","7(2)","SHAILENDRA MOHAN GUPTA","Promoter Group","Equity Shares","63600","0.02",,"97785","6493148.81","Buy","Equity Shares","161385","0.05","14-Aug-2019","16-Aug-2019","19-Aug-2019","Market Purchase","-","-","0","0","0","0","NSE","-","19-Aug-2019 18:45","https://archives.nseindia.com/corporate/xbrl/IT_1055411_133494_19082019064529_WEB.xml"
"JAGRAN","Jagran Prakashan Limited","7(2)","VRSM ENTERPRISES LLP","Promoter Group","Equity Shares","300000","0.1",,"70000","4713426.07","Buy","Equity Shares","370000","0.12","16-Aug-2019","16-Aug-2019","19-Aug-2019","Market Purchase","-","-","0","0","0","0","NSE","-","19-Aug-2019 18:45","https://archives.nseindia.com/corporate/xbrl/IT_1055411_133494_19082019064529_WEB.xml"
"TFCILTD","Tourism Finance Corporation of India Limited","7(2)","Redkite Capital Private Ltd.","Promoter Group","Equity Shares","26081498","32.31",,"0","0","Pledge","Equity Shares","26081498","32.31","16-Aug-2019","16-Aug-2019","19-Aug-2019","Others","-","-","0","0","0","0","NA","-","19-Aug-2019 18:44","https://archives.nseindia.com/corporate/xbrl/IT_1055417_133493_19082019064403_WEB.xml"
"TFCILTD","Tourism Finance Corporation of India Limited","7(2)","Redkite Capital Private Ltd.","Promoter Group","Equity Shares","26081498","32.31",,"600000","43440000","Sell","Equity Shares","25481498","31.57","16-Aug-2019","16-Aug-2019","19-Aug-2019","Market Sale","-","-","0","0","0","0","NSE","-","19-Aug-2019 18:38","https://archives.nseindia.com/corporate/xbrl/IT_1055415_133492_19082019063841_WEB.xml"
"JUBLFOOD","Jubilant Foodworks Limited","7(2)","JUBILANT CONSUMER PRIVATE LIMITED","Promoters","Equity Shares","55346483","41.94",,"100000","111305000","Pledge","Equity Shares","55346483","41.94","14-Aug-2019","14-Aug-2019","19-Aug-2019","Pledge Creation","-","-","0","0","0","0","NA","-","19-Aug-2019 18:35","https://archives.nseindia.com/corporate/xbrl/IT_1055396_133491_19082019063536_WEB.xml"
"JUSTDIAL","Just Dial Limited","7(2)","Surbhi Paliwal","Employees/Designated Employees","Equity Shares","1330","0",,"1330","926534","Sell","Equity Shares","Nil","0.00","09-Aug-2019","09-Aug-2019","14-Aug-2019","Market Sale","-","-","0","0","0","0","NSE","-","19-Aug-2019 18:18","https://archives.nseindia.com/corporate/xbrl/IT_1055409_133490_19082019061819_WEB.xml"
"JUSTDIAL","Just Dial Limited","7(2)","Surbhi Paliwal","Employees/Designated Employees","Equity Shares","Nil","0",,"1330","508459","Buy","Equity Shares","1330","0.00","31-Jul-2019","31-Jul-2019","14-Aug-2019","ESOP","-","-","0","0","0","0","NA","-","19-Aug-2019 18:18","https://archives.nseindia.com/corporate/xbrl/IT_1055409_133490_19082019061819_WEB.xml"
"JUSTDIAL","Just Dial Limited","7(2)","Shwetank Dixit","Employees/Designated Employees","Equity Shares","3589","0.01",,"3500","2471463","Sell","Equity Shares","89","0.00","09-Aug-2019","09-Aug-2019","14-Aug-2019","Market Sale","-","-","0","0","0","0","NSE","-","19-Aug-2019 18:18","https://archives.nseindia.com/corporate/xbrl/IT_1055409_133490_19082019061819_WEB.xml"
"JUSTDIAL","Just Dial Limited","7(2)","Vishal Jitendra Parikh","Employees/Designated Employees","Equity Shares","26000","0.04",,"5000","3580211","Sell","Equity Shares","21000","0.03","09-Aug-2019","09-Aug-2019","14-Aug-2019","Market Sale","-","-","0","0","0","0","BSE","-","19-Aug-2019 18:18","https://archives.nseindia.com/corporate/xbrl/IT_1055409_133490_19082019061819_WEB.xml"
"JUSTDIAL","Just Dial Limited","7(2)","Vishal Jitendra Parikh","Employees/Designated Employees","Equity Shares","26050","0.04",,"50","35232","Sell","Equity Shares","26000","0.04","09-Aug-2019","09-Aug-2019","14-Aug-2019","Market Sale","-","-","0","0","0","0","NSE","-","19-Aug-2019 18:18","https://archives.nseindia.com/corporate/xbrl/IT_1055409_133490_19082019061819_WEB.xml"
"JUSTDIAL","Just Dial Limited","7(2)","Vishal Jitendra Parikh","Employees/Designated Employees","Equity Shares","26100","0.04",,"50","36209","Sell","Equity Shares","26050","0.04","08-Aug-2019","08-Aug-2019","14-Aug-2019","Market Sale","-","-","0","0","0","0","NSE","-","19-Aug-2019 18:18","https://archives.nseindia.com/corporate/xbrl/IT_1055409_133490_19082019061819_WEB.xml"
"JUSTDIAL","Just Dial Limited","7(2)","Suhail Siddiqui","Employees/Designated Employees","Equity Shares","6777","0.01",,"2000","1435651","Sell","Equity Shares","4777","0.01","09-Aug-2019","09-Aug-2019","14-Aug-2019","Market Sale","-","-","0","0","0","0","NSE","-","19-Aug-2019 18:18","https://archives.nseindia.com/corporate/xbrl/IT_1055409_133490_19082019061819_WEB.xml"
"BAJFINANCE","Bajaj Finance Limited","7(2)","Shri Dipak Poddar","Immediate relative","Equity Shares","4000","0",,"1500","5000415.00","Buy","Equity Shares","5500","0.00","14-Aug-2019","14-Aug-2019","19-Aug-2019","Market Purchase","-","-","0","0","0","0","NSE","-","19-Aug-2019 18:17","https://archives.nseindia.com/corporate/xbrl/IT_1055379_133489_19082019061716_WEB.xml"
"BAJFINANCE","Bajaj Finance Limited","7(2)","Shri Manish Jain","Employees/Designated Employees","Equity Shares","17085","0",,"2500","1120400.00","Buy","Equity Shares","19585","0.00","16-Aug-2019","16-Aug-2019","17-Aug-2019","ESOP","-","-","0","0","0","0","NA","-","19-Aug-2019 18:17","https://archives.nseindia.com/corporate/xbrl/IT_1055379_133489_19082019061716_WEB.xml"
"MEP","MEP Infrastructure Developers Limited","7(2)","Anuya J.Mhaiskar","Promoter Group","Equity Shares","16028142","8.74",,"25817","814399.36","Buy","Equity Shares","16053959","8.75","16-Aug-2019","16-Aug-2019","17-Aug-2019","Market Purchase","-","-","0","0","0","0","BSE","-","19-Aug-2019 18:14","https://archives.nseindia.com/corporate/xbrl/IT_1055406_133488_19082019061451_WEB.xml"
"SANDHAR","Sandhar Technologies Limited","7(2)","Mr. Jayant Davar","Promoters","Equity Shares","31260833","51.94",,"406","95816","Buy","Equity Shares","31261239","51.94","19-Aug-2019","19-Aug-2019","19-Aug-2019","Market Purchase","-","-","0","0","0","0","NSE","-","19-Aug-2019 18:13","https://archives.nseindia.com/corporate/xbrl/IT_1055410_133487_19082019061346_WEB.xml"
"JAYAGROGN","Jayant Agro Organics Limited","7(2)","Jayant Finvest Limited","Promoters","Equity Shares","17704560","59.01",,"3300","480517.19","Buy","Equity Shares","17707860","59.02","14-Aug-2019","16-Aug-2019","19-Aug-2019","Market Purchase","-","-","0","0","0","0","NSE","-","19-Aug-2019 18:09","https://archives.nseindia.com/corporate/xbrl/IT_1055408_133486_19082019060901_WEB.xml"
"DMART","Avenue Supermarts Limited","7(2)","Sharad Khilari","Employees/Designated Employees","Equity Shares","37700","0",,"3700","5491000","Sell","Equity Shares","34000","0.00","13-Aug-2019","14-Aug-2019","16-Aug-2019","Market Sale","-","-","0","0","0","0","NSE","-","19-Aug-2019 17:55","https://archives.nseindia.com/corporate/xbrl/IT_1055405_133485_19082019055523_WEB.xml"
"GOKUL","Gokul Refoils and Solvent Limited","7(2)","Balvantsinh Rajput","Promoters","Equity Shares","34344515","26.04",,"25086","321307.88","Sell","Equity Shares","34319429","26.02","16-Aug-2019","16-Aug-2019","17-Aug-2019","Market Sale","-","-","0","0","0","0","BSE,NSE","-","19-Aug-2019 17:36","https://archives.nseindia.com/corporate/xbrl/IT_1055383_133483_19082019053639_WEB.xml"
"INFY","Infosys Limited","7(2)","Sunil Kumar Dhareshwar","Employees/Designated Employees","Equity Shares","13430","0",,"1000","775000","Sell","Equity Shares","12430","0.00","16-Aug-2019","16-Aug-2019","19-Aug-2019","Market Sale","-","-","0","0","0","0","NSE","-","19-Aug-2019 17:32","https://archives.nseindia.com/corporate/xbrl/IT_1055392_133481_19082019053254_WEB.xml"
"INFY","Infosys Limited","7(2)","Sunil Kumar Dhareshwar","Employees/Designated Employees","Equity Shares","6980","0",,"6450","3216937","Buy","Equity Shares","13430","0.00","14-Aug-2019","14-Aug-2019","19-Aug-2019","ESOP","-","-","0","0","0","0","NA","-","19-Aug-2019 17:32","https://archives.nseindia.com/corporate/xbrl/IT_1055392_133481_19082019053254_WEB.xml"
"INFY","Infosys Limited","7(2)","Infosys Employee Benefits Trust","Other","Equity Shares","19785104","0.46",,"34618","24934466","Sell","Equity Shares","19750486","0.46","14-Aug-2019","16-Aug-2019","16-Aug-2019","Off Market","-","-","0","0","0","0","NA","-","19-Aug-2019 17:32","https://archives.nseindia.com/corporate/xbrl/IT_1055392_133481_19082019053254_WEB.xml"
"CHOLAHLDNG","Cholamandalam Financial Holdings Limited","7(2)","Ambadi Investments Limited","Promoters","Equity Shares","70066595","37.33",,"700000","330295748","Buy","Equity Shares","70766595","37.70","13-Aug-2019","13-Aug-2019","16-Aug-2019","Market Purchase","-","-","0","0","0","0","NSE","-","19-Aug-2019 17:23","https://archives.nseindia.com/corporate/xbrl/IT_1055386_133480_19082019052348_WEB.xml"
"NBVENTURES","Nava Bharat Ventures Limited","7(2)","ASHWIN DEVINENI","Key Managerial Personnel","Equity Shares","3565212","2.02",,"30000","2674133","Buy","Equity Shares","3595212","2.04","14-Aug-2019","14-Aug-2019","17-Aug-2019","Market Purchase","-","-","0","0","0","0","NSE","-","19-Aug-2019 17:21","https://archives.nseindia.com/corporate/xbrl/IT_1055404_133479_19082019052127_WEB.xml"
"HDFCLIFE","HDFC Life Insurance Company Limited","7(2)","MRINAL GANPATYE","Employees/Designated Employees","Equity Shares","171500","0.01",,"1300","702676","Sell","Equity Shares","170200","0.01","16-Aug-2019","16-Aug-2019","18-Aug-2019","Market Sale","-","-","0","0","0","0","NSE","-","19-Aug-2019 17:19","https://archives.nseindia.com/corporate/xbrl/IT_1055403_133478_19082019051938_WEB.xml"
"HDFCLIFE","HDFC Life Insurance Company Limited","7(2)","MRINAL GANPATYE","Employees/Designated Employees","Equity Shares","173000","0.01",,"1500","798690","Sell","Equity Shares","171500","0.01","14-Aug-2019","14-Aug-2019","18-Aug-2019","Market Sale","-","-","0","0","0","0","NSE","-","19-Aug-2019 17:19","https://archives.nseindia.com/corporate/xbrl/IT_1055403_133478_19082019051938_WEB.xml"
"HDFCLIFE","HDFC Life Insurance Company Limited","7(2)","ESHWARI MURUGAN","Employees/Designated Employees","Equity Shares","118000","0.01",,"2500","1346050","Sell","Equity Shares","115500","0.01","16-Aug-2019","16-Aug-2019","18-Aug-2019","Market Sale","-","-","0","0","0","0","NSE","-","19-Aug-2019 17:19","https://archives.nseindia.com/corporate/xbrl/IT_1055403_133478_19082019051938_WEB.xml"
"HDFCLIFE","HDFC Life Insurance Company Limited","7(2)","ESHWARI MURUGAN","Employees/Designated Employees","Equity Shares","119732","0.01",,"1732","917943","Sell","Equity Shares","118000","0.01","08-Aug-2019","08-Aug-2019","18-Aug-2019","Market Sale","-","-","0","0","0","0","NSE","-","19-Aug-2019 17:19","https://archives.nseindia.com/corporate/xbrl/IT_1055403_133478_19082019051938_WEB.xml"
"MEGH","Meghmani Organics Limited","7(2)","Rameshbhai Meghjibhai Patel","Director","Equity Shares","326569","0.13",,"78591","3742233","Buy","Equity Shares","405160","0.16","16-Aug-2019","16-Aug-2019","19-Aug-2019","Market Purchase","-","-","0","0","0","0","NSE","-","19-Aug-2019 17:12","https://archives.nseindia.com/corporate/xbrl/IT_1055402_133476_19082019051205_WEB.xml"
"QUESS","Quess Corp Limited","7(2)","HWIC ASIA FUND","Promoter Group","Equity Shares","635900","0.44",,"12000","5522623.41","Buy","Equity Shares","647900","0.44","19-Aug-2019","19-Aug-2019","19-Aug-2019","Market Purchase","-","-","0","0","0","0","NSE","-","19-Aug-2019 17:07","https://archives.nseindia.com/corporate/xbrl/IT_1055401_133475_19082019050740_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Abhishek Kumar","Employees/Designated Employees","Equity Shares","33235","0.01",,"6180","741600","Buy","Equity Shares","39415","0.01","07-Aug-2019","07-Aug-2019","19-Aug-2019","ESOP","-","-","0","0","0","0","NA","-","19-Aug-2019 17:02","https://archives.nseindia.com/corporate/xbrl/IT_1055399_133474_19082019050236_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Mayank Gunvant Singhi","Employees/Designated Employees","Equity Shares","33850","0.01",,"2850","1100000","Sell","Equity Shares","31000","0.01","14-Aug-2019","16-Aug-2019","16-Aug-2019","Market Sale","-","-","0","0","0","0","NSE","-","19-Aug-2019 17:02","https://archives.nseindia.com/corporate/xbrl/IT_1055399_133474_19082019050236_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Abhishek Kumar","Employees/Designated Employees","Equity Shares","39415","0.01",,"6180","2452842","Pledge","Equity Shares","39415","0.01","16-Aug-2019","16-Aug-2019","19-Aug-2019","Pledge Creation","-","-","0","0","0","0","NA","-","19-Aug-2019 17:02","https://archives.nseindia.com/corporate/xbrl/IT_1055399_133474_19082019050236_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Rajesh Vinod Suba","Employees/Designated Employees","Equity Shares","28710","0.01",,"4000","1533000","Sell","Equity Shares","24710","0.01","14-Aug-2019","14-Aug-2019","16-Aug-2019","Market Sale","-","-","0","0","0","0","NSE","-","19-Aug-2019 17:02","https://archives.nseindia.com/corporate/xbrl/IT_1055399_133474_19082019050236_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Rajesh Narayanan","Employees/Designated Employees","Equity Shares","Nil","0",,"3000","360000","Buy","Equity Shares","3000","0.00","07-Aug-2019","07-Aug-2019","16-Aug-2019","ESOP","-","-","0","0","0","0","NA","-","19-Aug-2019 17:02","https://archives.nseindia.com/corporate/xbrl/IT_1055399_133474_19082019050236_WEB.xml"
"RBLBANK","RBL Bank Limited","7(2)","Rajesh Narayanan","Employees/Designated Employees","Equity Shares","3000","0",,"3000","662374","Pledge","Equity Shares","3000","0.00","16-Aug-2019","16-Aug-2019","16-Aug-2019","Pledge Creation","-","-","0","0","0","0","NA","-","19-Aug-2019 17:02","https://archives.nseindia.com/corporate/xbrl/IT_1055399_133474_19082019050236_WEB.xml"
"SUPRAJIT","Suprajit Engineering Limited","7(2)","Ajith Kumar Rai","Director","Equity Shares","3733382","2.67",,"15375","2436821","Buy","Equity Shares","3748757","2.68","16-Aug-2019","16-Aug-2019","17-Aug-2019","Market Purchase","-","-","0","0","0","0","BSE","-","19-Aug-2019 16:55","https://archives.nseindia.com/corporate/xbrl/IT_1055397_133472_19082019045523_WEB.xml"
"EICHERMOT","Eicher Motors Limited","7(2)","SIMON WARBURTON","Employees/Designated Employees","Equity Shares","400","0",,"400","6680000","Sell","Equity Shares","Nil","0.00","19-Aug-2019","19-Aug-2019","19-Aug-2019","Market Sale","-","-","0","0","0","0","NSE","-","19-Aug-2019 16:33","https://archives.nseindia.com/corporate/xbrl/IT_1055395_133470_19082019043349_WEB.xml"
"LUPIN","Lupin Limited","7(2)","MR. NILESH DESHBANDHU GUPTA","Promoters","Equity Shares","904364","0.2",,"3300","0.00","Sell","Equity Shares","901064","0.20","16-Aug-2019","16-Aug-2019","16-Aug-2019","Gift","-","-","0","0","0","0","NA","-","19-Aug-2019 16:27","https://archives.nseindia.com/corporate/xbrl/IT_1055394_133469_19082019042720_WEB.xml"
"LUPIN","Lupin Limited","7(2)","Veda Nilesh Gupta","Promoters","Equity Shares","28385","0.01",,"3300","0.00","Buy","Equity Shares","31685","0.01","16-Aug-2019","16-Aug-2019","16-Aug-2019","Gift","-","-","0","0","0","0","NA","-","19-Aug-2019 16:27","https://archives.nseindia.com/corporate/xbrl/IT_1055394_133469_19082019042720_WEB.xml"
